% 1. Title: Fire Detection 
% 2. Relevant Information:
%
%	 This data is about texture and distribution of colors in images from 
%	 fire in coniferous forest taken in day.
%
%      This data set includes WRITE-NUMBER!!! instances of the class "fire" 
%      and WRITE-NUMBER!!! instances of "nofire" class, and WRITE-NUMBER!!! instances of "smoke" class 
%      The instances are described by 12 attributes.
%  
% 
% 3. Number of Instances: WRITE NUMBER!!!!!!!
% 
% 4. Number of Attributes: 11  + the class attribute
% 
% 5. For Each Attribute:
%   1. Average value of red color (numeric)
%   2. Average value of green color (numeric)
%   3. Average value of blue color (numeric)
%   4. Standard Deviation value of red color (numeric)
%   5. Standard Deviation value of green color (numeric)
%   6. Standard Deviation value of blue color (numeric)
%   7. Energy value of the picture converted to gray-scale (numeric)
%   8. Homogeneity value of the picture converted to gray-scale (numeric)
%   9. Contrast value of the picture converted to gray-scale (numeric)
%   10. Dissimilarity value of the picture converted to gray-scale (numeric)
%   11. Correlation value of the picture converted to gray-scale (numeric)
%   12. Class variable (fire, no_fire, smoke)
%
% 6. Missing Attribute Values: None
%
% 7. Class Distribution: (class value 0 as "no_fire", 1 is interpreted as "fire"
%    and value 2 as "smoke" )
%    Class Value  Number of instances
%    0            
%    1            
%    2
%
@relation fire-detection 
@attribute meanr numeric
@attribute meang numeric
@attribute meanb numeric
@attribute std-devr numeric
@attribute std-devg numeric
@attribute std-devb numeric
@attribute energy numeric
@attribute homogeneity numeric
@attribute contrast numeric
@attribute dissimilarity numeric
@attribute correlation numeric
@attribute 'class' {fire, no_fire, smoke}
@data
110.29,107.6228,75.0672,33.7569,32.304,27.714,0.1738,0.5655,2.157,1.072,0.7374,no_fire
200.1028,111.8189,36.9767,43.8375,36.9639,20.5071,0.1574,0.5288,2.8855,1.2302,0.6942,fire
139.06,76.2406,35.2878,71.5437,46.06,26.2518,0.1366,0.4593,6.3175,1.7744,0.6613,fire
82.4944,76.0172,78.2372,25.3603,18.3006,16.8394,0.3297,0.7721,0.585,0.4773,0.8112,no_fire
207.1561,124.1561,48.6894,42.5042,49.1217,29.634,0.1421,0.5505,2.2885,1.1185,0.8581,fire
56.5272,49.7483,40.7444,26.1716,14.8725,11.5065,0.5595,0.9203,0.1621,0.1599,0.9333,no_fire
120.5322,92.7294,108.6967,27.7433,16.7232,19.6901,0.4467,0.9529,0.0941,0.0941,0.968,smoke
120.3244,126.0433,131.49,23.7339,29.864,35.4357,0.3611,0.9354,0.1293,0.1293,0.9808,smoke
173.9717,107.7611,27.9083,82.1227,62.5099,25.8552,0.1497,0.5473,2.9598,1.2069,0.8986,fire
206.7417,107.2628,17.6567,57.9011,60.7652,16.3774,0.1285,0.482,5.8991,1.6859,0.7284,fire
173.76,180.9372,185.8644,14.5364,11.8387,10.3271,0.5376,0.9308,0.1383,0.1383,0.8969,smoke
222.8478,118.935,71.5394,41.0783,27.4848,22.5854,0.2471,0.7162,1.0867,0.6468,0.8229,fire
93.1111,151.2561,30.5594,41.9197,55.9939,16.3295,0.1713,0.6675,1.6521,0.8132,0.9149,no_fire
131.7739,128.01,135.5933,21.0764,19.4731,16.2997,0.3843,0.8721,0.2721,0.2585,0.9158,smoke
95.0972,88.1378,59.2878,27.5705,22.6436,22.2682,0.2399,0.6631,1.1582,0.7534,0.7379,no_fire
199.5483,175.095,124.7228,12.1997,8.6118,8.5734,0.6151,0.9606,0.0788,0.0788,0.8978,smoke
68.3072,78.57,46.875,29.2082,26.765,23.5932,0.1811,0.5215,2.6489,1.2216,0.5463,no_fire
33.6661,65.6622,38.4283,24.2301,25.4606,23.5297,0.2322,0.5651,2.481,1.1085,0.4966,no_fire
86.0994,82.59,42.9983,23.7368,21.684,27.4932,0.2601,0.681,1.1111,0.7154,0.7178,no_fire
92.5883,82.2183,68.4972,44.181,47.5076,48.2757,0.1938,0.5448,4.4218,1.3912,0.7444,no_fire
68.8,49.8583,28.3611,45.7408,31.6613,20.9006,0.2651,0.7922,0.5215,0.4331,0.9402,no_fire
185.2167,178.7056,181.44,16.4316,19.06,21.7938,0.4105,0.9283,0.1434,0.1434,0.9513,smoke
86.745,78.8111,67.795,23.0298,21.891,17.0796,0.2623,0.6224,1.6553,0.9014,0.5543,no_fire
106.82,105.58,24.5239,37.7824,41.4389,22.4217,0.1248,0.4075,5.6597,1.8364,0.5225,no_fire
116.0928,100.0611,76.0767,37.8842,20.1769,19.7608,0.2599,0.643,1.4008,0.8248,0.6347,no_fire
37.4728,38.975,35.9822,7.631,7.6978,7.516,0.5487,0.8245,0.3849,0.3566,0.407,no_fire
117.2256,126.6356,139.6633,10.9307,11.6861,13.4676,0.5438,0.9497,0.102,0.1009,0.913,smoke
117.8194,124.7,127.6233,33.1415,33.7806,38.0561,0.3279,0.7561,0.966,0.5646,0.8893,smoke
213.7806,220.3922,205.1222,25.969,22.3802,22.4892,0.4194,0.9166,0.1723,0.1678,0.9582,smoke
102.7661,90.6717,89.4489,27.415,28.1919,25.8621,0.5522,0.8888,0.3027,0.2358,0.9485,smoke
128.1589,125.8378,127.3583,16.3598,19.0661,20.2404,0.4444,0.9457,0.11,0.1088,0.9623,smoke
167.545,107.4022,73.3444,46.9792,37.6368,27.2091,0.1435,0.5088,2.8827,1.284,0.7502,fire
79.405,74.7406,81.2239,13.9371,12.3641,10.116,0.5404,0.9629,0.0743,0.0743,0.9442,smoke
151.4728,161.5922,168.0561,79.8712,75.1025,72.2695,0.2236,0.8228,0.6037,0.3917,0.9867,smoke
181.9489,109.9322,70.3078,12.4459,15.2778,16.7026,0.5455,0.9442,0.1117,0.1117,0.9346,smoke
175.7906,174.3828,138.2539,28.8507,30.8709,35.2762,0.3251,0.8858,0.2285,0.2285,0.9679,smoke
155.955,82.7728,61.5333,55.8319,20.7996,14.944,0.3878,0.8305,0.4342,0.3549,0.9113,fire
38.1828,38.1828,36.5067,9.49,9.445,9.3334,0.4612,0.7615,0.5873,0.4955,0.3186,no_fire
107.1506,106.6689,26.4878,45.2213,34.4214,20.6873,0.1726,0.5972,1.9786,0.9901,0.7986,no_fire
94.1811,83.66,57.6706,24.5497,21.0483,12.903,0.4384,0.9651,0.0697,0.0697,0.9811,smoke
162.3478,169.5789,157.1383,16.43,10.1624,13.3137,0.5912,0.9717,0.0567,0.0567,0.9497,smoke
154.8483,112.8411,66.235,46.0573,30.8513,22.1678,0.231,0.611,2.2024,0.9949,0.7325,fire
93.0572,106.5072,34.7106,42.0912,46.4786,28.0678,0.139,0.5008,4.2753,1.4452,0.7149,no_fire
239.9511,168.425,74.1567,21.2869,49.3502,70.3441,0.2505,0.7,2.2506,0.8254,0.8354,fire
195.8294,116.345,84.2028,42.5046,29.7894,20.5456,0.3127,0.7995,0.7353,0.4552,0.9014,fire
199.8517,211.575,84.7711,23.6456,22.0266,28.3963,0.3049,0.7348,1.2203,0.6332,0.7038,no_fire
111.1,79.1039,64.9144,39.2911,18.8445,22.2267,0.3324,0.8109,0.4286,0.3866,0.8779,fire
189.6417,131.3472,87.4856,24.327,21.6981,9.8506,0.4817,0.9515,0.0969,0.0969,0.9731,smoke
163.8739,140.1828,180.6078,2.5467,2.7281,4.9354,0.9955,0.9977,0.0045,0.0045,-0.0023,smoke
127.3606,122.5817,57.3978,43.641,42.9857,37.5127,0.1247,0.4283,5.8297,1.7814,0.5905,no_fire
179.4622,189.6606,193.6083,18.0346,19.7666,21.2772,0.4879,0.9318,0.1378,0.1366,0.9535,smoke
52.3017,56.0411,47.4444,13.3907,13.9122,12.5657,0.3797,0.7829,0.5402,0.4518,0.663,no_fire
33.2461,51.9611,14.7694,17.8566,23.5372,11.351,0.314,0.802,0.5537,0.4221,0.8518,no_fire
113.8467,123.4906,123.4711,46.5659,49.1046,55.1272,0.1045,0.3568,8.1117,2.2103,0.5613,no_fire
135.8578,127.185,123.0106,27.6563,31.2019,32.6852,0.3352,0.927,0.1746,0.1508,0.9761,smoke
132.1406,118.2283,104.9622,15.4911,7.1699,7.6043,0.7825,0.9657,0.0686,0.0686,0.8259,smoke
202.3333,134.2489,15.0217,60.4625,65.9599,12.1235,0.1576,0.6273,1.6655,0.8934,0.9377,fire
162.1422,67.0222,12.3167,71.3009,42.4561,11.4867,0.1525,0.5794,2.0221,1.03,0.8601,fire
245.2661,190.7761,92.8928,17.9983,38.6667,25.7613,0.2631,0.7696,1.1423,0.5641,0.8442,fire
212.2678,218.49,220.2944,10.9316,10.9609,9.8868,0.7454,0.9737,0.0635,0.0544,0.9395,smoke
150.8667,59.2822,30.7344,65.3486,31.5396,15.6393,0.2199,0.7269,0.7528,0.5805,0.9298,fire
195.3528,128.83,21.9306,65.583,46.8687,17.8057,0.2214,0.705,1.9161,0.7676,0.8874,fire
176.31,163.3311,143.8072,29.2113,28.4214,31.1659,0.3366,0.8561,0.3464,0.2976,0.9471,smoke
188.3133,182.2656,164.2894,15.4652,18.0724,25.7046,0.5185,0.9623,0.0754,0.0754,0.9688,smoke
141.0311,146.0922,122.4094,55.2377,52.131,61.1101,0.2025,0.5822,2.4983,1.0833,0.8892,no_fire
86.7439,97.6317,83.5833,14.9501,15.1009,12.0477,0.3542,0.7376,0.6865,0.5516,0.6301,no_fire
71.0539,60.0367,39.6594,23.8238,20.4797,20.0541,0.2579,0.6641,1.1621,0.7517,0.685,no_fire
143.7767,106.2928,54.755,32.0867,18.334,15.7604,0.3087,0.7271,0.8027,0.5884,0.7618,no_fire
140.1228,98.0217,64.4417,43.2891,31.5997,21.6112,0.2238,0.7028,0.8078,0.6298,0.9092,no_fire
166.1178,58.8928,8.9789,42.9205,23.5336,7.187,0.2757,0.8025,0.513,0.4144,0.9071,fire
143.7989,99.0306,78.9283,10.0186,6.4768,3.8559,0.6948,0.979,0.042,0.042,0.9325,smoke
206.2922,153.6039,110.1122,10.1497,10.3144,11.4167,0.6576,0.9776,0.0448,0.0448,0.9302,smoke
127.0272,63.6078,21.1778,34.2673,23.5309,13.3534,0.3078,0.7898,0.6338,0.4558,0.8551,fire
68.5628,57.5528,58.4994,18.5456,17.7678,17.9724,0.3123,0.7289,0.7149,0.5709,0.7325,no_fire
80.8183,91.8617,106.17,27.6884,26.5552,26.2906,0.4384,0.9116,0.2392,0.1871,0.9553,smoke
144.4606,77.5089,28.1644,85.002,69.1744,25.7556,0.2754,0.6763,1.7857,0.8265,0.9518,fire
112.3133,78.9544,59.4561,63.5254,43.6187,31.9887,0.2187,0.7122,1.1735,0.6712,0.9262,fire
84.8628,98.5028,119.0344,26.3453,10.1319,8.3514,0.5409,0.9405,0.1298,0.1207,0.8965,smoke
105.7628,109.1494,99.1306,19.9745,18.8557,18.4306,0.4326,0.8633,0.4416,0.301,0.8497,smoke
158.8611,128.1844,96.1617,29.8218,29.0204,31.2598,0.2902,0.7136,0.8146,0.6128,0.8762,no_fire
136.6944,115.1289,109.2667,22.9698,11.7426,9.0576,0.4914,0.9025,0.2698,0.2075,0.833,smoke
67.2261,87.1533,82.6539,8.0646,9.3668,10.189,0.5869,0.8678,0.2902,0.2687,0.6281,no_fire
74.1906,70.9733,52.3711,18.1682,11.7072,15.4596,0.4411,0.8751,0.2647,0.2523,0.8406,no_fire
105.9683,94.5783,97.2389,38.996,31.6918,24.5732,0.4239,0.9179,0.2302,0.1746,0.9732,smoke
127.7483,140.5422,147.2611,44.8396,35.6431,28.3611,0.4034,0.9125,0.1859,0.1769,0.9824,smoke
105.7039,109.4261,74.8489,29.1815,27.5144,19.5167,0.2263,0.6557,1.3367,0.7925,0.776,no_fire
93.6922,99.9572,59.3872,29.6678,29.0219,25.4822,0.1726,0.4796,3.9589,1.4758,0.4035,no_fire
34.4178,36.5922,24.6272,12.4722,12.5644,12.1365,0.3346,0.6355,1.1961,0.8061,0.1554,no_fire
98.5189,48.5511,19.315,77.9263,47.2403,20.2383,0.2231,0.6049,2.4303,1.0368,0.8782,fire
126.3822,63.4067,33.9356,35.7309,23.4475,16.8187,0.2708,0.6871,1.0839,0.6995,0.7424,fire
197.2928,184.4528,157.8967,48.3673,50.4198,49.7911,0.2463,0.8053,0.5397,0.4138,0.9718,smoke
216.7144,200.5928,185.5267,11.7087,16.5233,21.8358,0.4747,0.9266,0.1468,0.1468,0.9261,smoke
31.4278,38.73,37.15,27.9581,31.8179,32.6566,0.242,0.5609,2.716,1.1604,0.6307,no_fire
78.1233,88.8856,26.9617,28.8279,29.5265,20.2848,0.1888,0.5116,2.5437,1.2239,0.5685,no_fire
137.0339,84.0183,80.1422,20.0583,10.1887,10.5129,0.5479,0.9101,0.1797,0.1797,0.8203,smoke
110.0372,97.18,68.3639,29.2334,28.5962,24.3149,0.1858,0.5608,2.2194,1.0856,0.6554,no_fire
84.3578,129.5211,139.8194,32.2314,6.0855,6.7407,0.5522,0.949,0.102,0.102,0.9077,smoke
183.2489,92.4433,31.9389,57.8033,33.7182,16.5218,0.2241,0.7405,0.8265,0.5692,0.9099,fire
135.2261,99.7483,67.6961,54.7188,34.2463,36.4418,0.1867,0.6432,1.3968,0.8243,0.8562,fire
75.5183,128.4589,52.8178,32.5044,38.0452,28.8473,0.1551,0.4703,6.0108,1.6847,0.3806,no_fire
72.0711,57.1683,28.4767,38.2921,27.3318,19.1979,0.2661,0.6978,0.9898,0.6655,0.8505,no_fire
77.89,63.6339,41.9111,16.774,16.1842,13.4603,0.3675,0.819,0.3974,0.3679,0.8137,no_fire
137.2094,134.6361,143.7861,25.0024,26.3421,27.5916,0.3652,0.8963,0.2115,0.208,0.9609,smoke
178.9483,115.1661,31.3372,58.0303,49.1422,21.815,0.1413,0.4861,4.7602,1.5697,0.7336,fire
81.6633,113.8361,23.4644,16.7157,22.1512,12.8181,0.2993,0.7393,0.747,0.5579,0.7753,no_fire
145.015,126.7989,120.3228,36.0274,34.6809,30.836,0.3543,0.846,0.3855,0.3209,0.9553,smoke
120.6167,122.01,132.6878,11.087,7.5,8.5804,0.7237,0.9554,0.0918,0.0896,0.832,smoke
98.425,114.4006,56.05,51.7254,57.472,49.6391,0.1598,0.5196,5.1795,1.5149,0.7776,no_fire
94.1289,94.4978,97.6289,48.4465,47.3165,44.835,0.24,0.7523,2.805,0.7245,0.8254,smoke
190.5544,128.41,149.1139,9.8645,7.14,15.5723,0.6981,0.9906,0.0187,0.0187,0.9622,smoke
89.1239,25.7211,4.335,47.5999,20.5886,5.8036,0.4132,0.8021,0.792,0.4563,0.8401,fire
97.3094,104.5783,110.26,12.3307,16.2323,20.0804,0.4885,0.941,0.1179,0.1179,0.9409,smoke
51.4189,25.8289,5.9394,44.4501,23.3336,6.7968,0.4644,0.8758,0.4184,0.2766,0.9115,fire
215.7389,126.18,90.8944,38.549,24.5304,18.1112,0.2609,0.7378,0.8328,0.5754,0.8346,fire
183.0706,180.9067,169.805,12.7976,14.4447,17.827,0.5505,0.9459,0.1083,0.1083,0.9339,smoke
87.8072,92.67,35.6189,19.3948,19.4994,20.6761,0.2952,0.7185,0.7517,0.5941,0.7639,no_fire
159.1911,156.9028,152.5617,24.8387,25.8051,27.9762,0.3287,0.8731,0.2579,0.2545,0.9512,smoke
67.4061,66.5772,29.79,24.2741,28.3119,20.6864,0.219,0.631,1.3878,0.8435,0.7347,no_fire
155.315,185.1039,68.2672,59.7949,52.1832,42.2831,0.1206,0.4632,4.1541,1.5214,0.8097,no_fire
55.6567,73.6439,64.29,24.2165,26.0891,23.2996,0.2045,0.5791,1.8197,1.0,0.6431,no_fire
145.6828,144.3878,152.0722,28.5456,28.0474,23.2387,0.2868,0.8099,0.4291,0.3883,0.9309,smoke
219.5089,178.0989,164.2561,9.1059,9.2949,11.1583,0.6273,0.9683,0.0635,0.0635,0.9207,smoke
178.7444,74.7356,34.1972,58.7353,27.4691,22.6401,0.2116,0.6655,1.0142,0.7262,0.8463,fire
187.055,69.1717,27.7411,31.9333,31.9153,21.0405,0.2124,0.6352,1.5125,0.856,0.7962,fire
144.055,105.0561,55.0028,80.6854,91.0449,51.2958,0.4047,0.8272,0.6457,0.394,0.9886,fire
216.7989,196.5661,165.7317,47.9445,55.6088,57.9032,0.3422,0.9066,0.199,0.1888,0.9913,smoke
44.9472,33.08,20.3178,19.5438,16.9568,12.9927,0.3281,0.7565,0.623,0.5096,0.7488,no_fire
132.2528,136.9767,140.9322,20.1628,20.531,23.496,0.3509,0.8696,0.2704,0.2625,0.923,smoke
76.4411,88.5833,75.7983,15.18,16.2817,12.8241,0.3083,0.6972,0.8668,0.6491,0.5902,no_fire
64.1,65.4667,66.0111,31.0339,31.6522,31.4796,0.2101,0.6453,1.3991,0.8197,0.8221,no_fire
62.8794,73.465,20.6533,43.535,46.4613,25.3917,0.1339,0.3717,10.1878,2.3596,0.3247,no_fire
94.8561,94.6617,94.7161,13.1465,12.8466,11.3127,0.4412,0.8317,0.3679,0.3418,0.7502,no_fire
128.2328,134.1422,137.7456,25.3319,21.6249,19.0256,0.4589,0.8766,0.4416,0.2772,0.8907,smoke
42.6406,43.1428,39.3028,19.863,18.5129,19.0041,0.3807,0.8181,0.5261,0.3889,0.813,no_fire
157.7244,102.735,47.3794,57.216,57.5536,30.016,0.149,0.4979,3.8362,1.4257,0.8369,fire
180.5528,185.8606,178.1228,26.0998,25.5076,23.7775,0.3687,0.9144,0.1712,0.1712,0.9673,smoke
137.5983,54.9561,21.2794,44.4044,36.5925,21.3205,0.2156,0.544,3.3509,1.2545,0.6686,fire
51.5589,39.9394,25.1761,23.4707,21.2189,16.25,0.3267,0.7515,0.7132,0.5317,0.7957,no_fire
145.9872,124.9267,124.5544,30.6607,24.3828,22.0526,0.3002,0.781,0.89,0.5102,0.8263,smoke
127.9072,84.495,42.9189,73.4183,41.5698,18.9593,0.2292,0.7649,0.7381,0.5147,0.954,fire
224.8544,126.4528,29.8094,28.7143,50.2526,23.0195,0.2547,0.7785,0.6604,0.479,0.955,fire
124.8894,89.7672,49.5556,55.9577,36.4254,28.4945,0.1868,0.6068,2.3844,1.0351,0.7918,fire
181.5194,64.7583,18.7306,46.0408,21.0751,19.3648,0.3395,0.8594,0.284,0.2817,0.9222,fire
172.42,174.0378,166.5711,20.4928,20.9642,20.2966,0.3839,0.8637,0.3039,0.2778,0.9129,smoke
117.8144,57.3817,44.3128,48.3879,15.3688,12.1692,0.3121,0.7356,0.7772,0.5697,0.7763,fire
65.4978,61.3594,19.3156,9.7041,9.7266,7.6137,0.4312,0.7549,0.5624,0.5023,0.3731,no_fire
71.3956,71.64,67.39,44.8863,44.8133,44.7852,0.139,0.4097,7.6502,2.0142,0.5142,no_fire
102.8194,94.6567,76.9556,16.69,16.9138,18.2721,0.3969,0.7788,0.5986,0.4683,0.7499,no_fire
131.4189,126.8028,108.14,26.2573,23.5815,15.4442,0.3949,0.9467,0.1066,0.1066,0.9757,smoke
18.995,36.3872,51.3928,11.6709,11.7285,8.106,0.5026,0.8646,0.3022,0.2761,0.7187,no_fire
108.5661,103.5033,97.6178,15.474,13.9158,12.6715,0.4261,0.8371,0.4734,0.3475,0.7219,no_fire
137.4089,70.4328,27.5828,54.5727,39.5638,20.969,0.1482,0.523,3.1151,1.2783,0.7601,fire
111.0961,129.8511,59.3367,37.0192,43.2866,31.5026,0.1315,0.4412,4.5036,1.6147,0.6514,no_fire
101.6361,78.2622,64.5894,2.2448,3.7198,3.8956,0.8363,0.9901,0.0198,0.0198,0.9294,smoke
192.0356,184.9594,172.5194,19.0071,19.1691,20.1392,0.4261,0.9408,0.1185,0.1185,0.9603,smoke
93.7694,102.95,92.3922,27.4996,30.8208,45.7931,0.2409,0.7546,0.7137,0.5278,0.906,no_fire
157.5728,97.1967,73.7672,48.9804,29.5578,32.5598,0.1805,0.5531,2.4529,1.1412,0.6269,fire
100.9522,90.7489,76.0533,51.53,46.6325,35.9457,0.2932,0.8934,0.216,0.2137,0.9873,smoke
61.1361,44.5739,20.5189,25.5624,19.8603,15.0678,0.2783,0.6707,1.2222,0.7483,0.6319,no_fire
55.5956,83.2261,39.125,47.1539,51.2539,38.9039,0.1334,0.4116,8.9213,2.125,0.5318,no_fire
112.855,113.4428,89.4289,49.1688,49.6088,54.4569,0.2107,0.6326,1.9909,0.9263,0.8985,no_fire
78.7767,90.7789,54.8106,25.0343,23.8088,21.6051,0.3193,0.7776,0.5646,0.4649,0.8742,no_fire
174.7656,117.1361,100.8278,47.1069,23.6207,13.2784,0.262,0.7198,0.7426,0.5907,0.8729,fire
56.0261,57.8694,71.0839,12.6889,10.8249,10.3872,0.4095,0.7642,0.5465,0.4841,0.4987,no_fire
106.9261,96.7261,60.7394,32.4875,20.6451,17.4563,0.3917,0.8383,0.4065,0.3373,0.8941,smoke
178.6322,170.3667,155.3183,46.9296,44.4474,39.234,0.2333,0.7665,1.2659,0.572,0.9195,smoke
181.6706,66.1061,28.3372,52.4078,33.4156,26.1688,0.1811,0.5964,2.1043,1.0113,0.7802,fire
51.3544,94.4761,58.2844,22.6298,19.8747,17.9,0.2666,0.6619,1.2358,0.7687,0.6115,no_fire
186.4167,123.6017,67.0506,54.0921,37.6807,20.2637,0.1822,0.616,1.97,0.9552,0.8253,fire
183.1367,95.42,41.3117,50.1874,38.0358,23.7039,0.1721,0.5755,3.4297,1.1837,0.6994,fire
127.2461,45.2367,12.0106,78.2919,45.2318,17.2998,0.3269,0.6329,2.9218,1.0533,0.8337,fire
60.4378,63.9094,33.8639,9.6746,10.2819,9.8359,0.4754,0.7952,0.4762,0.4206,0.481,no_fire
108.3422,54.8772,51.5183,42.0385,12.115,11.0679,0.3569,0.7748,0.7166,0.4943,0.6981,fire
181.315,100.6978,44.7794,53.568,52.905,29.0867,0.1488,0.5907,2.2092,1.0334,0.8842,fire
68.9439,79.5722,18.745,41.2949,44.5789,22.4531,0.1308,0.3719,8.4115,2.2119,0.3921,no_fire
132.9872,132.0778,141.9039,41.0852,41.7232,42.4848,0.1284,0.3835,6.631,1.9847,0.5115,no_fire
79.7317,70.9956,70.0361,8.037,4.6072,3.9462,0.9035,0.9875,0.0249,0.0249,0.854,smoke
142.0017,105.2489,58.3906,85.0704,83.7982,54.4518,0.15,0.5014,6.0057,1.6395,0.8838,fire
99.7689,101.1289,84.7533,22.4955,18.551,22.0476,0.2618,0.6308,1.47,0.8577,0.4981,no_fire
196.1889,140.2228,18.5139,62.5941,74.7788,15.8181,0.1562,0.5982,2.2194,1.0232,0.9334,fire
120.285,124.5417,59.5122,43.399,39.9537,37.2878,0.1234,0.3868,6.2773,1.945,0.491,no_fire
78.6994,85.6867,67.865,17.0744,17.3689,16.1137,0.2652,0.6035,1.4495,0.9019,0.4141,no_fire
170.2433,112.0567,66.6772,31.4587,30.2488,20.6906,0.333,0.8637,0.2902,0.2755,0.9584,smoke
104.7378,81.5539,68.0567,4.1513,2.4927,2.3326,1.0,1.0,0.0,0.0,1.0,smoke
171.6261,96.4217,33.6772,54.7322,52.8877,24.7589,0.1381,0.5159,3.3713,1.3328,0.8136,fire
62.4944,45.9978,34.2889,23.5,21.9258,20.3747,0.2524,0.6547,1.432,0.8061,0.6343,no_fire
56.6306,57.5328,53.9678,26.623,26.9115,26.8087,0.2672,0.6637,1.6134,0.8152,0.7215,no_fire
77.6333,81.75,83.3956,10.8885,10.8494,12.4224,0.6846,0.9478,0.1043,0.1043,0.9074,smoke
126.6367,109.1789,54.8944,42.7903,41.9577,33.3883,0.1177,0.3804,6.4422,1.9796,0.5209,no_fire
192.1233,186.7322,180.095,69.0343,73.2914,78.2072,0.2428,0.5407,7.1293,1.695,0.8352,no_fire
85.9333,72.8533,52.7178,37.4005,32.3614,28.5045,0.1673,0.5409,2.4308,1.1565,0.7105,no_fire
177.3383,117.3217,140.725,11.4576,7.414,12.7652,0.7638,0.9833,0.0334,0.0334,0.9156,smoke
158.0283,155.3917,151.7522,11.6061,10.6765,12.1916,0.5477,0.9413,0.1202,0.1179,0.8951,smoke
144.2961,43.4889,6.6978,32.7735,14.4411,4.7466,0.3871,0.8827,0.2415,0.2358,0.9046,fire
144.3217,82.5061,23.575,88.6611,73.9953,29.3136,0.1465,0.42,11.068,2.3197,0.723,fire
225.5417,218.2639,197.41,12.0012,12.3069,13.8378,0.7457,0.9787,0.1327,0.0556,0.8864,smoke
126.6556,189.0706,46.8572,33.5704,35.2618,20.4406,0.1723,0.5529,2.3889,1.1279,0.7254,no_fire
213.8122,78.4094,15.7456,25.7689,31.5132,14.3795,0.2729,0.7863,0.4887,0.4376,0.9195,fire
84.9822,97.6878,97.1422,77.2872,75.8251,79.9007,0.2092,0.594,3.4864,1.1746,0.9232,no_fire
224.0506,159.6411,56.1222,35.7266,52.9761,34.4041,0.1418,0.5448,2.7341,1.1842,0.8386,fire
93.695,87.8372,73.3133,45.1099,43.9672,39.8778,0.1126,0.3646,8.1287,2.1718,0.458,no_fire
127.4967,159.4267,44.6644,52.8731,62.6893,30.5664,0.1334,0.4677,5.9397,1.6997,0.7767,no_fire
170.5261,104.455,74.9683,33.3411,26.0423,22.8977,0.2407,0.5872,3.0845,1.1582,0.4544,fire
220.5689,161.7961,68.1883,36.0322,44.259,26.7274,0.2692,0.779,0.8373,0.5028,0.9311,fire
173.9944,171.155,162.35,16.4165,21.4892,24.3713,0.4509,0.9135,0.1797,0.174,0.9456,smoke
32.5906,60.5144,77.6867,17.9657,15.6102,10.7873,0.4142,0.7957,0.5675,0.4348,0.7369,no_fire
38.8417,54.8589,44.1206,15.8727,16.3376,13.8186,0.4006,0.8021,0.6009,0.4286,0.7206,no_fire
85.205,146.2994,52.8389,36.3585,42.9044,29.5398,0.1274,0.413,6.7629,1.9141,0.4542,no_fire
123.3067,66.9444,36.48,68.0109,54.3238,33.7955,0.1205,0.3953,7.8781,2.0675,0.6692,fire
149.8517,162.9772,178.3722,20.6283,32.8649,40.5257,0.361,0.9092,0.191,0.1831,0.9749,smoke
102.3328,104.685,97.4572,17.3202,16.3002,14.6522,0.4393,0.9009,0.1995,0.1984,0.9091,smoke
176.5067,92.2222,30.6478,61.4795,41.1678,22.0217,0.1378,0.4404,5.123,1.6854,0.6471,fire
157.025,143.7372,120.8239,13.5429,11.7829,12.2225,0.5782,0.8861,0.2863,0.2375,0.7736,smoke
211.755,200.1239,171.3722,5.2871,6.4279,7.4732,0.747,0.979,0.042,0.042,0.916,smoke
176.3317,178.3983,155.6322,21.6961,21.4656,29.0132,0.3773,0.8744,0.2579,0.2523,0.9356,smoke
140.1094,139.6144,145.1872,5.4415,4.9997,5.7206,0.7288,0.9753,0.0493,0.0493,0.8987,smoke
227.6528,152.1756,73.7144,22.6909,39.9673,28.2433,0.2029,0.6261,1.5641,0.8804,0.8301,fire
213.1761,129.2817,89.5117,28.3989,25.807,16.8294,0.2609,0.7432,0.7551,0.5533,0.8525,fire
113.2744,47.9394,30.8778,80.0214,37.3913,18.5591,0.2605,0.7486,0.7959,0.5499,0.9481,fire
200.1594,161.4,116.5511,38.9386,32.047,35.6564,0.2364,0.7443,0.8566,0.5675,0.8985,fire
211.9056,136.39,61.2389,39.6739,38.1569,19.3794,0.2295,0.6715,2.0006,0.8498,0.7875,fire
162.6972,96.9706,53.6489,83.6615,68.6995,47.8346,0.1408,0.4767,7.7313,1.8424,0.7881,fire
143.6572,80.2372,29.4517,37.2422,30.307,22.1078,0.2557,0.6016,2.3974,1.0414,0.6787,fire
162.815,159.4711,141.6806,10.7038,8.7255,8.0771,0.5877,0.9207,0.1627,0.1593,0.8094,smoke
191.9761,109.5089,42.6361,34.3514,43.0719,32.1935,0.1476,0.458,4.8146,1.623,0.6135,fire
101.0956,106.0233,106.9056,23.2006,20.5826,15.4983,0.4162,0.9003,0.2007,0.1995,0.9428,smoke
230.8172,130.5672,35.2672,23.4414,26.5651,14.0316,0.2297,0.6441,1.2511,0.801,0.7221,fire
190.9933,187.0483,175.3783,15.4465,18.9936,23.3949,0.5135,0.9049,0.216,0.1944,0.9175,smoke
